practice_code,year,covid_year,sat_start,sat_end,register,list_size,copd_prevalence,lat,lon,n_lsoas,n_unique_lsoas,wy_patients,total_wy_patients,image_path,image_std,elevation_lsoa_weighted,ndvi_lsoa_weighted,evi_lsoa_weighted,no2_lsoa_weighted,pm25_lsoa_weighted,lst_lsoa_weighted,pop_lsoa_weighted
B84613,2020-21,1,2020-04-01,2021-03-31,306.0,9158,3.34,53.74381478853734,-1.8836151464791733,163.0,163,9387.0,9387,/content/drive/MyDrive/wy_images/B84613_2020_21.png,25.065096818979665,228.6,0.6247,0.4286315927373018,91.44,0.1709033861,-5.26,17.95
B84613,2021-22,0,2021-04-01,2022-03-31,300.0,9395,3.19,53.74381478853734,-1.8836151464791733,163.0,163,9387.0,9387,/content/drive/MyDrive/wy_images/B84613_2021_22.png,23.853676381458246,228.6,0.6214,0.4945606021604228,108.35,0.1388410484,4.72,17.82
B84613,2022-23,0,2022-04-01,2023-03-31,299.0,9461,3.16,53.74381478853734,-1.8836151464791733,163.0,163,9387.0,9387,/content/drive/MyDrive/wy_images/B84613_2022_23.png,25.591333679414245,228.6,0.5965,0.4322290553895656,100.34,0.1480845370999999,0.03,17.75
B84613,2023-24,0,2023-04-01,2024-03-31,330.0,9816,3.36,53.74381478853734,-1.8836151464791733,163.0,163,9387.0,9387,/content/drive/MyDrive/wy_images/B84613_2023_24.png,26.76003703981679,228.6,0.6608,0.4540157297173064,100.47,0.1599197161999999,5.66,17.7
B84618,2019-20,0,2019-04-01,2020-03-31,268.0,8997,2.98,53.74442861672794,-1.868885510110294,141.0,141,8704.0,8704,/content/drive/MyDrive/wy_images/B84618_2019_20.png,23.73384645586971,238.2,0.6358,0.4704245644679384,99.79,0.1643598195999999,2.58,12.29
B84618,2020-21,1,2020-04-01,2021-03-31,280.0,8941,3.13,53.74442861672794,-1.868885510110294,141.0,141,8704.0,8704,/content/drive/MyDrive/wy_images/B84618_2020_21.png,28.643139084448848,238.2,0.6558,0.4425809377154677,92.49,0.1724205580999999,-5.13,12.35
B84618,2021-22,0,2021-04-01,2022-03-31,273.0,8815,3.1,53.74442861672794,-1.868885510110294,141.0,141,8704.0,8704,/content/drive/MyDrive/wy_images/B84618_2021_22.png,22.41935405106032,238.2,0.6466,0.496396042289129,109.4,0.1438199347,4.56,12.31
B84618,2022-23,0,2022-04-01,2023-03-31,280.0,8822,3.17,53.74442861672794,-1.868885510110294,141.0,141,8704.0,8704,/content/drive/MyDrive/wy_images/B84618_2022_23.png,25.06341316435901,238.2,0.6232,0.4351474051942082,100.31,0.1460836453,-0.09,12.43
B84618,2023-24,0,2023-04-01,2024-03-31,275.0,8686,3.17,53.74442861672794,-1.868885510110294,141.0,141,8704.0,8704,/content/drive/MyDrive/wy_images/B84618_2023_24.png,25.81896353390922,238.2,0.6799,0.456328384279476,100.96,0.1613154094,5.23,12.32
B84623,2019-20,0,2019-04-01,2020-03-31,86.0,4470,1.92,53.693249171105904,-1.790145827828681,57.0,57,4693.0,4693,/content/drive/MyDrive/wy_images/B84623_2019_20.png,24.115432148967844,117.5,0.6476,0.4691397563778441,105.35,0.167997138,2.78,12.09
B84623,2020-21,1,2020-04-01,2021-03-31,85.0,4544,1.87,53.693249171105904,-1.790145827828681,57.0,57,4693.0,4693,/content/drive/MyDrive/wy_images/B84623_2020_21.png,24.820302620829164,117.5,0.6909,0.4678365938864629,96.73,0.1668352669999999,-3.43,12.09
B84623,2021-22,0,2021-04-01,2022-03-31,83.0,4533,1.83,53.693249171105904,-1.790145827828681,57.0,57,4693.0,4693,/content/drive/MyDrive/wy_images/B84623_2021_22.png,24.04182351747612,117.5,0.6275,0.466973937025971,115.43,0.1660631219,1.24,12.04
B84623,2022-23,0,2022-04-01,2023-03-31,95.0,4695,2.02,53.693249171105904,-1.790145827828681,57.0,57,4693.0,4693,/content/drive/MyDrive/wy_images/B84623_2022_23.png,26.96511758884308,117.5,0.6083,0.4038531509997701,104.76,0.1540824157999999,0.64,12.17
B84623,2023-24,0,2023-04-01,2024-03-31,96.0,4812,2.0,53.693249171105904,-1.790145827828681,57.0,57,4693.0,4693,/content/drive/MyDrive/wy_images/B84623_2023_24.png,25.49873993770225,117.5,0.5944,0.3888208963456676,105.48,0.1659525111,5.77,12.19
B86001,2019-20,0,2019-04-01,2020-03-31,97.0,2467,3.93,53.74713122681281,-1.601021918212479,71.0,71,2372.0,2372,/content/drive/MyDrive/wy_images/B86001_2019_20.png,24.17248763227661,130.8,0.4445,0.3825987543093542,111.2,0.1589893766,7.85,17.21
B86001,2020-21,1,2020-04-01,2021-03-31,95.0,2421,3.92,53.74713122681281,-1.601021918212479,71.0,71,2372.0,2372,/content/drive/MyDrive/wy_images/B86001_2020_21.png,25.470931502156123,130.8,0.4488,0.3445317260399908,100.91,0.163872953,-4.33,16.85
B86001,2021-22,0,2021-04-01,2022-03-31,89.0,2438,3.65,53.74713122681281,-1.601021918212479,71.0,71,2372.0,2372,/content/drive/MyDrive/wy_images/B86001_2021_22.png,26.11161284216903,130.8,0.4644,0.4144619949436911,122.45,0.1496564016999999,5.49,16.76
B86001,2022-23,0,2022-04-01,2023-03-31,80.0,2376,3.37,53.74713122681281,-1.601021918212479,71.0,71,2372.0,2372,/content/drive/MyDrive/wy_images/B86001_2022_23.png,27.70280170017562,130.8,0.4197,0.3335925028729027,111.96,0.1541461412999999,-2.29,16.58
B86002,2019-20,0,2019-04-01,2020-03-31,391.0,15193,2.57,53.77620417470974,-1.5569906707231778,74.0,74,14298.0,14298,/content/drive/MyDrive/wy_images/B86002_2019_20.png,16.40724990127102,54.6,0.4867,0.4673043162491381,110.87,0.1580779048999999,7.92,28.34
B86002,2020-21,1,2020-04-01,2021-03-31,372.0,14928,2.49,53.77620417470974,-1.5569906707231778,74.0,74,14298.0,14298,/content/drive/MyDrive/wy_images/B86002_2020_21.png,17.156407486444966,54.6,0.4758,0.3386032544242703,102.3,0.1746224537,-2.22,28.42
B86002,2021-22,0,2021-04-01,2022-03-31,341.0,14843,2.3,53.77620417470974,-1.5569906707231778,74.0,74,14298.0,14298,/content/drive/MyDrive/wy_images/B86002_2021_22.png,17.416095618230784,54.6,0.5183,0.63488,126.02,0.1525628134999999,7.92,28.37
B86002,2022-23,0,2022-04-01,2023-03-31,323.0,15013,2.15,53.77620417470974,-1.5569906707231778,74.0,74,14298.0,14298,/content/drive/MyDrive/wy_images/B86002_2022_23.png,18.17133090864067,54.6,0.4495,0.3487348839347276,114.15,0.1425679895,-1.86,28.44
B86002,2023-24,0,2023-04-01,2024-03-31,313.0,15467,2.02,53.77620417470974,-1.5569906707231778,74.0,74,14298.0,14298,/content/drive/MyDrive/wy_images/B86002_2023_24.png,17.845785889491694,54.6,0.5044,0.3649601746724891,111.3,0.1745110779,4.8,28.41
B86003,2019-20,0,2019-04-01,2020-03-31,384.0,15422,2.49,53.79747467078678,-1.6009839154979797,361.0,361,16828.0,16828,/content/drive/MyDrive/wy_images/B86003_2019_20.png,27.02739437708849,84.2,0.4261,0.3747430705584923,107.17,0.1646893696,7.54,23.0
B86003,2020-21,1,2020-04-01,2021-03-31,362.0,15697,2.31,53.79747467078678,-1.6009839154979797,361.0,361,16828.0,16828,/content/drive/MyDrive/wy_images/B86003_2020_21.png,28.006443919016544,84.2,0.4232,0.3372266743277408,99.16,0.1698764169999999,-4.39,23.01
B86003,2021-22,0,2021-04-01,2022-03-31,338.0,16419,2.06,53.79747467078678,-1.6009839154979797,361.0,361,16828.0,16828,/content/drive/MyDrive/wy_images/B86003_2021_22.png,28.77202771094071,84.2,0.4235,0.419894897724661,121.67,0.1544405276,5.66,23.04
B86003,2022-23,0,2022-04-01,2023-03-31,342.0,16882,2.03,53.79747467078678,-1.6009839154979797,361.0,361,16828.0,16828,/content/drive/MyDrive/wy_images/B86003_2022_23.png,28.76211121511442,84.2,0.4133,0.331243139508159,110.77,0.1441615960999999,-1.53,23.11
B86003,2023-24,0,2023-04-01,2024-03-31,324.0,17101,1.89,53.79747467078678,-1.6009839154979797,361.0,361,16828.0,16828,/content/drive/MyDrive/wy_images/B86003_2023_24.png,27.58586494911037,84.2,0.4434,0.3684842197196046,108.45,0.1790628593999999,1.64,23.13
B86004,2019-20,0,2019-04-01,2020-03-31,144.0,8054,1.79,53.85415070601147,-1.608485674917693,52.0,52,8201.0,8201,/content/drive/MyDrive/wy_images/B86004_2019_20.png,20.364312374379008,153.8,0.6805,0.4682770995173524,98.89,0.1548712675999999,5.39,14.18
B86004,2020-21,1,2020-04-01,2021-03-31,137.0,8016,1.71,53.85415070601147,-1.608485674917693,52.0,52,8201.0,8201,/content/drive/MyDrive/wy_images/B86004_2020_21.png,23.146414801038667,153.8,0.6678,0.4437005561939784,90.08,0.1583276774999999,-3.48,14.16
B86004,2021-22,0,2021-04-01,2022-03-31,124.0,7985,1.55,53.85415070601147,-1.608485674917693,52.0,52,8201.0,8201,/content/drive/MyDrive/wy_images/B86004_2021_22.png,20.62315961272576,153.8,0.6348,0.4820429004826476,110.92,0.1513492941,6.58,14.11
B86004,2022-23,0,2022-04-01,2023-03-31,123.0,8203,1.5,53.85415070601147,-1.608485674917693,52.0,52,8201.0,8201,/content/drive/MyDrive/wy_images/B86004_2022_23.png,21.022813493568982,153.8,0.6629,0.4444163778441737,101.85,0.1283338515,-5.22,14.01
B86004,2023-24,0,2023-04-01,2024-03-31,122.0,8410,1.45,53.85415070601147,-1.608485674917693,52.0,52,8201.0,8201,/content/drive/MyDrive/wy_images/B86004_2023_24.png,22.329505149496946,153.8,0.7258,0.4873656768558951,100.14,0.1730843564,2.39,13.86
B86005,2019-20,0,2019-04-01,2020-03-31,179.0,5442,3.29,53.770905072517664,-1.5484010487169948,127.0,127,5378.0,5378,/content/drive/MyDrive/wy_images/B86005_2019_20.png,48.079769060734414,60.8,0.4942,0.4529511744426568,111.23,0.1562881987,7.81,29.7
B86005,2020-21,1,2020-04-01,2021-03-31,171.0,5427,3.15,53.770905072517664,-1.5484010487169948,127.0,127,5378.0,5378,/content/drive/MyDrive/wy_images/B86005_2020_21.png,49.31056855780265,60.8,0.4895,0.3485880487244311,102.27,0.1720513947,-1.96,29.64
B86005,2021-22,0,2021-04-01,2022-03-31,156.0,5561,2.81,53.770905072517664,-1.5484010487169948,127.0,127,5378.0,5378,/content/drive/MyDrive/wy_images/B86005_2021_22.png,51.40432849716574,60.8,0.5248,0.5966477821190531,125.55,0.1514393872,7.68,29.63
B86005,2022-23,0,2022-04-01,2023-03-31,149.0,5609,2.66,53.770905072517664,-1.5484010487169948,127.0,127,5378.0,5378,/content/drive/MyDrive/wy_images/B86005_2022_23.png,50.95477873137804,60.8,0.4638,0.3554525948057918,114.05,0.1425520662,-2.33,29.55
B86005,2023-24,0,2023-04-01,2024-03-31,135.0,5661,2.38,53.770905072517664,-1.5484010487169948,127.0,127,5378.0,5378,/content/drive/MyDrive/wy_images/B86005_2023_24.png,49.60177258095909,60.8,0.5165,0.3762848402666053,111.14,0.1733482749,5.16,29.52
B86006,2019-20,0,2019-04-01,2020-03-31,410.0,15594,2.63,53.75309952292728,-1.4627515906835176,35.0,35,15113.0,15113,/content/drive/MyDrive/wy_images/B86006_2019_20.png,16.385397197818012,50.3,0.6435,0.466643557802804,110.91,0.1618889787,6.05,12.06
B86006,2020-21,1,2020-04-01,2021-03-31,421.0,15466,2.72,53.75309952292728,-1.4627515906835176,35.0,35,15113.0,15113,/content/drive/MyDrive/wy_images/B86006_2020_21.png,20.577943129190142,50.3,0.6762,0.4553739554125489,99.96,0.1583090903,-1.73,12.07
B86006,2021-22,0,2021-04-01,2022-03-31,418.0,15317,2.73,53.75309952292728,-1.4627515906835176,35.0,35,15113.0,15113,/content/drive/MyDrive/wy_images/B86006_2021_22.png,17.64835379495924,50.3,0.6338,0.4409657504022063,119.72,0.1494224737,6.01,12.08
B86006,2022-23,0,2022-04-01,2023-03-31,393.0,15174,2.59,53.75309952292728,-1.4627515906835176,35.0,35,15113.0,15113,/content/drive/MyDrive/wy_images/B86006_2022_23.png,20.643479128212107,50.3,0.6462,0.4238778028039531,111.88,0.1533782129,-6.53,12.14
B86006,2023-24,0,2023-04-01,2024-03-31,402.0,15211,2.64,53.75309952292728,-1.4627515906835176,35.0,35,15113.0,15113,/content/drive/MyDrive/wy_images/B86006_2023_24.png,22.010783358813605,50.3,0.6924,0.4561631946678924,107.89,0.1741128049999999,5.32,12.1
B86007,2019-20,0,2019-04-01,2020-03-31,338.0,8380,4.03,53.82143259381022,-1.453333174243283,164.0,164,8821.0,8821,/content/drive/MyDrive/wy_images/B86007_2019_20.png,19.1133611446842,97.5,0.5942,0.4336606986899564,105.49,0.1432408311,4.21,18.01
B86007,2020-21,1,2020-04-01,2021-03-31,339.0,8386,4.04,53.82143259381022,-1.453333174243283,164.0,164,8821.0,8821,/content/drive/MyDrive/wy_images/B86007_2020_21.png,20.955096746983383,97.5,0.5524,0.3833696391634107,95.26,0.1596875612,-1.46,17.98
B86007,2021-22,0,2021-04-01,2022-03-31,340.0,8708,3.9,53.82143259381022,-1.453333174243283,164.0,164,8821.0,8821,/content/drive/MyDrive/wy_images/B86007_2021_22.png,21.042975179633583,97.5,0.5233,0.4215284394392093,114.63,0.1480943028,6.63,17.97
B86007,2022-23,0,2022-04-01,2023-03-31,333.0,8832,3.77,53.82143259381022,-1.453333174243283,164.0,164,8821.0,8821,/content/drive/MyDrive/wy_images/B86007_2022_23.png,24.05004342160179,97.5,0.5051,0.3576000597563779,107.66,0.1347875528,-6.55,17.95
B86007,2023-24,0,2023-04-01,2024-03-31,330.0,9020,3.66,53.82143259381022,-1.453333174243283,164.0,164,8821.0,8821,/content/drive/MyDrive/wy_images/B86007_2023_24.png,22.66024232192966,97.5,0.5784,0.3849114088715238,103.69,0.1668086606,4.58,17.93
B86008,2019-20,0,2019-04-01,2020-03-31,201.0,15298,1.31,53.85362988608375,-1.5483978545771755,113.0,113,19488.0,19488,/content/drive/MyDrive/wy_images/B86008_2019_20.png,17.830312853390787,135.6,0.6242,0.4980295840036773,99.86,0.1508158562,3.12,13.53
B86008,2020-21,1,2020-04-01,2021-03-31,206.0,15778,1.31,53.85362988608375,-1.5483978545771755,113.0,113,19488.0,19488,/content/drive/MyDrive/wy_images/B86008_2020_21.png,20.818993302220715,135.6,0.6177,0.4385062606297403,91.42,0.1601533651,-1.81,13.56
B86008,2021-22,0,2021-04-01,2022-03-31,253.0,19348,1.31,53.85362988608375,-1.5483978545771755,113.0,113,19488.0,19488,/content/drive/MyDrive/wy_images/B86008_2021_22.png,17.63067329784168,135.6,0.6045,0.50219603309584,111.93,0.1437147912,4.82,13.42
B86008,2022-23,0,2022-04-01,2023-03-31,235.0,19490,1.21,53.85362988608375,-1.5483978545771755,113.0,113,19488.0,19488,/content/drive/MyDrive/wy_images/B86008_2022_23.png,22.13932447208456,135.6,0.6046,0.4182062928062514,104.03,0.1222274328,-4.33,13.49
B86008,2023-24,0,2023-04-01,2024-03-31,234.0,19452,1.2,53.85362988608375,-1.5483978545771755,113.0,113,19488.0,19488,/content/drive/MyDrive/wy_images/B86008_2023_24.png,21.4483245010847,135.6,0.6586,0.4701492484486325,100.33,0.1718905504,1.79,13.51
B86009,2019-20,0,2019-04-01,2020-03-31,182.0,8241,2.21,53.81154750213232,-1.4446573790666506,72.0,72,8207.0,8207,/content/drive/MyDrive/wy_images/B86009_2019_20.png,18.28139404466257,85.9,0.5838,0.425970204550678,106.55,0.1451169507999999,4.36,14.26
B86009,2020-21,1,2020-04-01,2021-03-31,188.0,8174,2.3,53.81154750213232,-1.4446573790666506,72.0,72,8207.0,8207,/content/drive/MyDrive/wy_images/B86009_2020_21.png,18.81629717621492,85.9,0.554,0.3897019076074466,95.66,0.1635676263,-1.64,14.23
B86009,2021-22,0,2021-04-01,2022-03-31,161.0,8212,1.96,53.81154750213232,-1.4446573790666506,72.0,72,8207.0,8207,/content/drive/MyDrive/wy_images/B86009_2021_22.png,17.929557344203012,85.9,0.5461,0.4267961526085957,115.22,0.1488057431,6.67,14.26
B86009,2022-23,0,2022-04-01,2023-03-31,144.0,8212,1.75,53.81154750213232,-1.4446573790666506,72.0,72,8207.0,8207,/content/drive/MyDrive/wy_images/B86009_2022_23.png,19.26959815482117,85.9,0.5136,0.3560582900482648,107.88,0.1378388978,-6.71,14.28
B86009,2023-24,0,2023-04-01,2024-03-31,154.0,8251,1.87,53.81154750213232,-1.4446573790666506,72.0,72,8207.0,8207,/content/drive/MyDrive/wy_images/B86009_2023_24.png,18.383650921337743,85.9,0.5835,0.3856822937255803,104.12,0.170287173,4.45,14.36
B86010,2019-20,0,2019-04-01,2020-03-31,117.0,9561,1.22,53.8902402720671,-1.424869519279943,29.0,29,9777.0,9777,/content/drive/MyDrive/wy_images/B86010_2019_20.png,16.72113792026124,73.9,0.6042,0.3947860767639622,95.76,0.1466997203999999,2.81,2.28
B86010,2020-21,1,2020-04-01,2021-03-31,123.0,9699,1.27,53.8902402720671,-1.424869519279943,29.0,29,9777.0,9777,/content/drive/MyDrive/wy_images/B86010_2020_21.png,25.612687654999625,73.9,0.6236,0.4019442932659159,88.45,0.1673084285,0.59,2.26
B86010,2021-22,0,2021-04-01,2022-03-31,132.0,9830,1.34,53.8902402720671,-1.424869519279943,29.0,29,9777.0,9777,/content/drive/MyDrive/wy_images/B86010_2021_22.png,14.275104447397686,73.9,0.6213,0.4115619995403355,103.68,0.1467129378999999,6.58,2.27
B86010,2022-23,0,2022-04-01,2023-03-31,133.0,9833,1.35,53.8902402720671,-1.424869519279943,29.0,29,9777.0,9777,/content/drive/MyDrive/wy_images/B86010_2022_23.png,17.448241800807423,73.9,0.6234,0.3898120340151689,99.13,0.1340673311,-7.94,2.3
B86010,2023-24,0,2023-04-01,2024-03-31,136.0,9877,1.38,53.8902402720671,-1.424869519279943,29.0,29,9777.0,9777,/content/drive/MyDrive/wy_images/B86010_2023_24.png,15.70898375367196,73.9,0.6957,0.4470594116295104,97.73,0.1788134197999999,6.01,2.3
B86011,2019-20,0,2019-04-01,2020-03-31,106.0,6870,1.54,53.80075585342066,-1.6866286610004178,63.0,63,7177.0,7177,/content/drive/MyDrive/wy_images/B86011_2019_20.png,19.008778443246168,162.1,0.6295,0.4445632130544702,102.43,0.1659745875,6.9,15.4
B86011,2020-21,1,2020-04-01,2021-03-31,98.0,6918,1.42,53.80075585342066,-1.6866286610004178,63.0,63,7177.0,7177,/content/drive/MyDrive/wy_images/B86011_2020_21.png,21.448075142643027,162.1,0.6066,0.4187018616410021,94.35,0.1734477341,-7.03,15.33
B86011,2021-22,0,2021-04-01,2022-03-31,103.0,7016,1.47,53.80075585342066,-1.6866286610004178,63.0,63,7177.0,7177,/content/drive/MyDrive/wy_images/B86011_2021_22.png,18.363274031028727,162.1,0.5815,0.439332208687658,116.9,0.1574096046999999,7.22,15.38
B86011,2022-23,0,2022-04-01,2023-03-31,100.0,7177,1.39,53.80075585342066,-1.6866286610004178,63.0,63,7177.0,7177,/content/drive/MyDrive/wy_images/B86011_2022_23.png,21.01198401700301,162.1,0.5767,0.4093594713858883,104.84,0.1455364291,0.38,15.37
B86011,2023-24,0,2023-04-01,2024-03-31,177.0,9975,1.77,53.80075585342066,-1.6866286610004178,63.0,63,7177.0,7177,/content/drive/MyDrive/wy_images/B86011_2023_24.png,20.255833402052136,162.1,0.5949,0.4150309813835899,104.22,0.1787656007,2.41,16.12
B86012,2019-20,0,2019-04-01,2020-03-31,424.0,17047,2.49,53.77301121755047,-1.5535849267805637,90.0,90,18028.0,18028,/content/drive/MyDrive/wy_images/B86012_2019_20.png,25.53956725676968,58.4,0.4872,0.4576499011721443,111.1,0.1574198373,7.87,29.09
B86012,2020-21,1,2020-04-01,2021-03-31,436.0,17699,2.46,53.77301121755047,-1.5535849267805637,90.0,90,18028.0,18028,/content/drive/MyDrive/wy_images/B86012_2020_21.png,27.281020147862066,58.4,0.4808,0.3430083107331648,102.26,0.1733039806,-2.17,28.87
B86012,2021-22,0,2021-04-01,2022-03-31,434.0,18709,2.32,53.77301121755047,-1.5535849267805637,90.0,90,18028.0,18028,/content/drive/MyDrive/wy_images/B86012_2021_22.png,28.42647366607632,58.4,0.5202,0.6102300390714779,125.69,0.1519375708999999,7.74,28.62
B86012,2022-23,0,2022-04-01,2023-03-31,441.0,19082,2.31,53.77301121755047,-1.5535849267805637,90.0,90,18028.0,18028,/content/drive/MyDrive/wy_images/B86012_2022_23.png,28.963563886969684,58.4,0.4567,0.3521120937715468,114.03,0.1425185507,-2.03,28.63
B86012,2023-24,0,2023-04-01,2024-03-31,441.0,19324,2.28,53.77301121755047,-1.5535849267805637,90.0,90,18028.0,18028,/content/drive/MyDrive/wy_images/B86012_2023_24.png,28.31937168096356,58.4,0.5105,0.3712740887152378,111.2,0.1740494015,4.93,28.71
B86014,2019-20,0,2019-04-01,2020-03-31,330.0,13366,2.47,53.79670791135398,-1.6611192387674565,303.0,303,13176.0,13176,/content/drive/MyDrive/wy_images/B86014_2019_20.png,21.352106578465627,138.4,0.6575,0.4582555964146173,104.34,0.1690679439,6.05,18.06
B86014,2020-21,1,2020-04-01,2021-03-31,329.0,13392,2.46,53.79670791135398,-1.6611192387674565,303.0,303,13176.0,13176,/content/drive/MyDrive/wy_images/B86014_2020_21.png,21.756854886604444,138.4,0.6467,0.4331651298552057,96.0,0.1706421594,-6.8,17.97
B86014,2021-22,0,2021-04-01,2022-03-31,323.0,13273,2.43,53.79670791135398,-1.6611192387674565,303.0,303,13176.0,13176,/content/drive/MyDrive/wy_images/B86014_2021_22.png,21.336781885633044,138.4,0.6368,0.4879530176970811,118.13,0.1577711141,7.32,17.95
B86014,2022-23,0,2022-04-01,2023-03-31,323.0,13192,2.45,53.79670791135398,-1.6611192387674565,303.0,303,13176.0,13176,/content/drive/MyDrive/wy_images/B86014_2022_23.png,22.962543648702585,138.4,0.629,0.4367993013100437,106.44,0.1447335776999999,-1.27,17.94
B86014,2023-24,0,2023-04-01,2024-03-31,326.0,13389,2.43,53.79670791135398,-1.6611192387674565,303.0,303,13176.0,13176,/content/drive/MyDrive/wy_images/B86014_2023_24.png,19.697510471271247,138.4,0.6267,0.4315315881406573,105.37,0.1831365957,2.28,17.89
B86015,2019-20,0,2019-04-01,2020-03-31,435.0,14505,3.0,53.81020537789459,-1.6291898863474925,358.0,358,14078.0,14078,/content/drive/MyDrive/wy_images/B86015_2019_20.png,23.56403670845192,99.9,0.5363,0.4320822201792691,104.49,0.1717828569,8.36,23.12
B86015,2020-21,1,2020-04-01,2021-03-31,412.0,14396,2.86,53.81020537789459,-1.6291898863474925,358.0,358,14078.0,14078,/content/drive/MyDrive/wy_images/B86015_2020_21.png,23.59331268462748,99.9,0.5129,0.3767437002987819,96.41,0.1681770830999999,-4.93,23.03
B86015,2021-22,0,2021-04-01,2022-03-31,379.0,14122,2.68,53.81020537789459,-1.6291898863474925,358.0,358,14078.0,14078,/content/drive/MyDrive/wy_images/B86015_2021_22.png,24.046609695799987,99.9,0.5223,0.5194308159043899,118.94,0.1540455205999999,6.58,22.94
B86015,2022-23,0,2022-04-01,2023-03-31,374.0,14101,2.65,53.81020537789459,-1.6291898863474925,358.0,358,14078.0,14078,/content/drive/MyDrive/wy_images/B86015_2022_23.png,25.031683158708905,99.9,0.5184,0.3719899103654333,107.68,0.1513113360999999,-2.14,22.79
B86015,2023-24,0,2023-04-01,2024-03-31,369.0,14134,2.61,53.81020537789459,-1.6291898863474925,358.0,358,14078.0,14078,/content/drive/MyDrive/wy_images/B86015_2023_24.png,21.85881744148207,99.9,0.5205,0.4114335187313261,106.02,0.1827697227,1.94,22.79
B86016,2019-20,0,2019-04-01,2020-03-31,471.0,17442,2.7,53.80310135347129,-1.475879428682688,131.0,131,17976.0,17976,/content/drive/MyDrive/wy_images/B86016_2019_20.png,26.05882709318206,69.3,0.5327,0.4024398621006665,108.31,0.1521160201,5.35,19.99
B86016,2020-21,1,2020-04-01,2021-03-31,487.0,17400,2.8,53.80310135347129,-1.475879428682688,131.0,131,17976.0,17976,/content/drive/MyDrive/wy_images/B86016_2020_21.png,28.308737077379384,69.3,0.5188,0.3656759963226844,97.83,0.1637801737,-0.74,19.88
B86016,2021-22,0,2021-04-01,2022-03-31,489.0,17816,2.74,53.80310135347129,-1.475879428682688,131.0,131,17976.0,17976,/content/drive/MyDrive/wy_images/B86016_2021_22.png,25.712048648505387,69.3,0.5114,0.4130670604458745,119.32,0.1520479098,6.36,19.8
B86016,2022-23,0,2022-04-01,2023-03-31,499.0,17982,2.77,53.80310135347129,-1.475879428682688,131.0,131,17976.0,17976,/content/drive/MyDrive/wy_images/B86016_2022_23.png,28.196869545369854,69.3,0.4854,0.3490469087566077,111.1,0.1331766962,-5.37,19.73
B86016,2023-24,0,2023-04-01,2024-03-31,507.0,18192,2.79,53.80310135347129,-1.475879428682688,131.0,131,17976.0,17976,/content/drive/MyDrive/wy_images/B86016_2023_24.png,26.553299235472043,69.3,0.5241,0.3633449873592277,106.28,0.1759912009999999,4.08,19.69
B86017,2019-20,0,2019-04-01,2020-03-31,180.0,10804,1.67,53.82637394104596,-1.59603987955626,206.0,206,15775.0,15775,/content/drive/MyDrive/wy_images/B86017_2019_20.png,23.81435379817992,89.1,0.4702,0.4331100666513445,104.99,0.1581938366,6.21,31.33
B86017,2020-21,1,2020-04-01,2021-03-31,191.0,10133,1.88,53.82637394104596,-1.59603987955626,206.0,206,15775.0,15775,/content/drive/MyDrive/wy_images/B86017_2020_21.png,26.04584260644897,89.1,0.4777,0.3729076304297862,97.17,0.1619765501,-2.68,30.88
B86017,2021-22,0,2021-04-01,2022-03-31,269.0,16196,1.66,53.82637394104596,-1.59603987955626,206.0,206,15775.0,15775,/content/drive/MyDrive/wy_images/B86017_2021_22.png,24.06893909157229,89.1,0.5285,0.4443062514364514,117.21,0.151023832,6.24,24.88
B86017,2022-23,0,2022-04-01,2023-03-31,256.0,16519,1.55,53.82637394104596,-1.59603987955626,206.0,206,15775.0,15775,/content/drive/MyDrive/wy_images/B86017_2022_23.png,25.266308813163,89.1,0.5103,0.3736234520799816,107.46,0.1343923984,-3.18,24.82
B86017,2023-24,0,2023-04-01,2024-03-31,270.0,16460,1.64,53.82637394104596,-1.59603987955626,206.0,206,15775.0,15775,/content/drive/MyDrive/wy_images/B86017_2023_24.png,26.81680419159293,89.1,0.5719,0.4127183268214203,104.64,0.1795819716,1.88,24.62
B86018,2019-20,0,2019-04-01,2020-03-31,197.0,7520,2.62,53.79642263961378,-1.66385563282881,124.0,124,7664.0,7664,/content/drive/MyDrive/wy_images/B86018_2019_20.png,19.3304583756063,142.9,0.6713,0.4621650838887612,104.2,0.1687640708999999,6.18,17.68
B86018,2020-21,1,2020-04-01,2021-03-31,187.0,7536,2.48,53.79642263961378,-1.66385563282881,124.0,124,7664.0,7664,/content/drive/MyDrive/wy_images/B86018_2020_21.png,19.87334634793842,142.9,0.6642,0.44269106412319,95.87,0.1708824671,-6.94,17.7
B86018,2021-22,0,2021-04-01,2022-03-31,182.0,7646,2.38,53.79642263961378,-1.66385563282881,124.0,124,7664.0,7664,/content/drive/MyDrive/wy_images/B86018_2021_22.png,19.467536240662007,142.9,0.6526,0.4894213698000459,118.04,0.1579395985,7.49,17.66
B86018,2022-23,0,2022-04-01,2023-03-31,194.0,7668,2.53,53.79642263961378,-1.66385563282881,124.0,124,7664.0,7664,/content/drive/MyDrive/wy_images/B86018_2022_23.png,21.41703424803321,142.9,0.6452,0.445425869914962,106.21,0.1448222671,-1.07,17.69
